"","rcept_no","reprt_code","bsns_year","corp_code","sj_div","sj_nm","account_id","account_nm","account_detail","thstrm_nm","thstrm_amount","frmtrm_nm","frmtrm_amount","bfefrmtrm_nm","bfefrmtrm_amount","ord","currency","thstrm_add_amount"
"1","20220322000732","11011","2021","00201742","BS","재무상태표","ifrs-full_CurrentAssets","유동자산","-","제 35 기","81426820747","제 34 기","72310044733","제 33 기","68033004903","1","KRW",NA
"2","20220322000732","11011","2021","00201742","BS","재무상태표","ifrs-full_CashAndCashEquivalents","현금및현금성자산","-","제 35 기","23825709561","제 34 기","34022684080","제 33 기","24417696123","2","KRW",NA
"3","20220322000732","11011","2021","00201742","BS","재무상태표","dart_ShortTermTradeReceivable","매출채권","-","제 35 기","20247441410","제 34 기","20278503557","제 33 기","19025097868","3","KRW",NA
"4","20220322000732","11011","2021","00201742","BS","재무상태표","ifrs-full_OtherCurrentFinancialAssets","기타금융자산","-","제 35 기","19196754464","제 34 기","3632521037","제 33 기","6380591748","4","KRW",NA
"5","20220322000732","11011","2021","00201742","BS","재무상태표","ifrs-full_Inventories","재고자산","-","제 35 기","15684197691","제 34 기","14231759072","제 33 기","15121186751","5","KRW",NA
"6","20220322000732","11011","2021","00201742","BS","재무상태표","dart_ShortTermAdvancePayments","기타자산","-","제 35 기","2472717621","제 34 기","144576987","제 33 기","3088432413","6","KRW",NA
"7","20220322000732","11011","2021","00201742","BS","재무상태표","ifrs-full_NoncurrentAssets","비유동자산","-","제 35 기","61891592128","제 34 기","64066200825","제 33 기","64867379643","7","KRW",NA
"8","20220322000732","11011","2021","00201742","BS","재무상태표","ifrs-full_OtherNoncurrentFinancialAssets","기타금융자산","-","제 35 기","4781555770","제 34 기","4505290880","제 33 기","3093838023","8","KRW",NA
"9","20220322000732","11011","2021","00201742","BS","재무상태표","ifrs-full_InvestmentsInSubsidiariesJointVenturesAndAssociates","관계기업투자","-","제 35 기","15322202372","제 34 기","14350171315","제 33 기","14664145889","9","KRW",NA
"10","20220322000732","11011","2021","00201742","BS","재무상태표","ifrs-full_PropertyPlantAndEquipment","유형자산","-","제 35 기","37636133618","제 34 기","41480073743","제 33 기","45163890930","10","KRW",NA
"11","20220322000732","11011","2021","00201742","BS","재무상태표","ifrs-full_IntangibleAssetsOtherThanGoodwill","무형자산","-","제 35 기","1190491041","제 34 기","1345704189","제 33 기","1410925465","11","KRW",NA
"12","20220322000732","11011","2021","00201742","BS","재무상태표","ifrs-full_DeferredTaxAssets","이연법인세자산","-","제 35 기","2034189045","제 34 기","2153010890","제 33 기","313822452","12","KRW",NA
"13","20220322000732","11011","2021","00201742","BS","재무상태표","dart_OtherNonCurrentAssets","기타자산","-","제 35 기","175870201","제 34 기","231949808","제 33 기","220756884","13","KRW",NA
"14","20220322000732","11011","2021","00201742","BS","재무상태표","dart_InvestedAssetForPostemploymentBenefit","순확정급여자산","-","제 35 기","751150081","제 34 기","0","제 33 기","0","14","KRW",NA
"15","20220322000732","11011","2021","00201742","BS","재무상태표","ifrs-full_Assets","자산총계","-","제 35 기","143318412875","제 34 기","136376245558","제 33 기","132900384546","15","KRW",NA
"16","20220322000732","11011","2021","00201742","BS","재무상태표","ifrs-full_CurrentLiabilities","유동부채","-","제 35 기","21829598505","제 34 기","20019730305","제 33 기","20407729122","17","KRW",NA
"17","20220322000732","11011","2021","00201742","BS","재무상태표","dart_ShortTermTradePayables","매입채무","-","제 35 기","15865168151","제 34 기","15088039695","제 33 기","14582496445","18","KRW",NA
"18","20220322000732","11011","2021","00201742","BS","재무상태표","ifrs-full_CurrentTaxLiabilities","당기법인세부채","-","제 35 기","802742519","제 34 기","338703427","제 33 기","1582156931","19","KRW",NA
