"","StartPrice","HighPrice","LowPrice","EndPrice","Amount"
"1994-01-14",936,936,936,936,80
"1994-01-15",979,979,979,979,130
"1994-01-17",1021,1021,1021,1021,120
"1994-01-18",1064,1064,1064,1064,110
"1994-01-19",1107,1107,1107,1107,40
"1994-01-20",1149,1149,1149,1149,180
"1994-01-21",1192,1192,1192,1192,180
"1994-01-22",1234,1234,1234,1234,190
"1994-01-24",1277,1277,1277,1277,220
"1994-01-25",1332,1332,1332,1332,160
"1994-01-26",1387,1387,1387,1387,200
"1994-01-27",1443,1443,1443,1443,200
"1994-01-28",1498,1498,1498,1498,150
"1994-01-29",1553,1553,1553,1553,310
"1994-01-31",1609,1609,1609,1609,710
"1994-02-01",1664,1664,1664,1664,690
"1994-02-02",1719,1719,1719,1719,700
"1994-02-03",1788,1788,1788,1787,3900
"1994-02-04",1856,1856,1856,1856,50830
"1994-02-05",1788,1788,1788,1787,19350
"1994-02-07",1719,1719,1719,1719,6100
"1994-02-08",1651,1651,1651,1651,3610
"1994-02-12",1596,1596,1596,1596,10
"1994-02-14",1541,1541,1541,1541,8260
"1994-02-15",1485,1532,1485,1485,6180
"1994-02-16",1430,1541,1430,1541,3690
"1994-02-17",1596,1596,1494,1596,11290
"1994-02-18",1583,1651,1545,1651,8800
"1994-02-19",1617,1681,1596,1660,7020
"1994-02-21",1622,1622,1622,1621,1840
"1994-02-22",1592,1596,1575,1575,5310
"1994-02-23",1532,1532,1532,1532,2240
"1994-02-24",1553,1575,1553,1575,1390
"1994-02-25",1562,1566,1553,1566,930
"1994-02-26",1575,1622,1575,1621,4180
"1994-02-28",1617,1617,1583,1617,8420
"1994-03-02",1605,1605,1605,1604,10
"1994-03-03",1549,1549,1549,1549,0
"1994-03-04",1494,1494,1494,1494,70
"1994-03-05",1439,1439,1439,1438,10
"1994-03-07",1383,1383,1383,1383,180
"1994-03-08",1328,1328,1328,1328,10
"1994-03-09",1277,1383,1273,1277,5020
"1994-03-10",1332,1332,1332,1332,720
"1994-03-11",1387,1387,1290,1319,3440
"1994-03-12",1277,1307,1268,1285,520
"1994-03-14",1298,1298,1268,1277,10190
"1994-03-15",1332,1332,1277,1290,2940
"1994-03-16",1277,1319,1277,1319,820
"1994-03-17",1298,1375,1298,1375,5310
"1994-03-18",1319,1375,1319,1375,2930
"1994-03-19",1383,1430,1383,1430,1940
"1994-03-21",1430,1430,1430,1430,300
"1994-03-22",1375,1375,1375,1375,10
"1994-03-23",1362,1362,1319,1319,1480
"1994-03-24",1281,1315,1281,1315,1340
"1994-03-25",1315,1349,1315,1319,280
"1994-03-26",1328,1328,1298,1298,400
"1994-03-28",1307,1332,1307,1332,3880
"1994-03-29",1345,1383,1345,1379,2010
"1994-03-30",1375,1417,1375,1417,2010
"1994-03-31",1417,1417,1404,1404,1860
"1994-04-01",1404,1404,1362,1400,330
"1994-04-02",1345,1345,1345,1345,0
"1994-04-04",1290,1341,1290,1341,300
"1994-04-06",1362,1362,1298,1315,3320
"1994-04-07",1311,1362,1311,1341,830
"1994-04-08",1307,1383,1307,1383,780
"1994-04-09",1362,1383,1362,1362,390
"1994-04-11",1362,1404,1362,1392,1990
"1994-04-12",1404,1404,1362,1400,1260
"1994-04-13",1400,1400,1400,1400,500
"1994-04-14",1383,1430,1383,1430,2060
"1994-04-15",1434,1451,1434,1443,4600
"1994-04-16",1447,1499,1447,1447,3100
"1994-04-18",1404,1404,1404,1404,0
"1994-04-19",1349,1349,1349,1349,0
"1994-04-20",1298,1315,1298,1315,250
"1994-04-21",1362,1362,1281,1281,200
"1994-04-22",1298,1302,1298,1302,250
"1994-04-23",1302,1307,1302,1307,30
"1994-04-25",1307,1307,1298,1298,860
"1994-04-26",1319,1319,1256,1298,660
"1994-04-27",1298,1298,1256,1298,390
"1994-04-28",1298,1353,1298,1353,350
"1994-04-29",1353,1353,1353,1353,100
"1994-04-30",1319,1319,1319,1319,50
"1994-05-02",1319,1319,1298,1319,580
"1994-05-03",1298,1298,1298,1298,530
"1994-05-04",1277,1290,1277,1290,40
"1994-05-06",1290,1298,1290,1298,1060
"1994-05-07",1298,1298,1290,1290,670
"1994-05-09",1290,1290,1285,1285,930
"1994-05-10",1285,1285,1256,1255,2140
"1994-05-11",1264,1277,1260,1277,600
"1994-05-12",1277,1277,1277,1277,320
"1994-05-13",1285,1290,1285,1290,470
"1994-05-14",1302,1302,1290,1290,210
"1994-05-16",1290,1290,1256,1277,470
"1994-05-17",1277,1319,1277,1315,1310
"1994-05-19",1336,1353,1311,1319,1290
"1994-05-20",1298,1298,1277,1277,200
"1994-05-21",1273,1277,1273,1277,620
"1994-05-23",1277,1298,1277,1298,950
"1994-05-24",1298,1311,1298,1311,1750
"1994-05-25",1319,1332,1311,1311,610
