"","StartPrice","HighPrice","LowPrice","EndPrice","Amount"
"1990-01-03",1030,1030,1030,1030,6900
"1990-01-04",1020,1020,1020,1020,107000
"1990-01-05",1030,1030,1030,1030,64700
"1990-01-06",1040,1040,1040,1040,8100
"1990-01-08",1050,1050,1050,1050,26200
"1990-01-09",1060,1060,1060,1060,6600
"1990-01-10",1070,1070,1070,1070,34800
"1990-01-11",1080,1080,1080,1080,200
"1990-01-12",1090,1090,1090,1090,8100
"1990-01-13",1100,1100,1100,1100,41600
"1990-01-15",1110,1110,1100,1100,251900
"1990-01-16",1090,1090,1090,1090,120500
"1990-01-17",1080,1090,1080,1090,59700
"1990-01-18",1100,1100,1100,1100,15300
"1990-01-19",1110,1110,1110,1110,28900
"1990-01-20",1120,1120,1120,1120,2900
"1990-01-22",1130,1130,1130,1130,6700
"1990-01-23",1140,1140,1140,1140,4000
"1990-01-24",1150,1150,1150,1150,5200
"1990-01-25",1160,1160,1160,1160,4500
"1990-01-29",1170,1170,1170,1170,10600
"1990-01-30",1180,1180,1180,1180,52000
"1990-01-31",1190,1190,1190,1190,93700
"1990-02-01",1200,1200,1200,1200,76000
"1990-02-02",1200,1200,1200,1200,0
"1990-02-03",1200,1200,1200,1200,0
"1990-02-05",1200,1200,1200,1200,0
"1990-02-06",1210,1210,1210,1210,33300
"1990-02-07",1220,1220,1220,1220,11500
"1990-02-08",1230,1230,1230,1230,11800
"1990-02-09",1240,1240,1240,1240,7900
"1990-02-10",1250,1250,1250,1250,7500
"1990-02-12",1260,1260,1260,1260,40300
"1990-02-13",1270,1270,1270,1270,50500
"1990-02-14",1280,1280,1280,1280,57000
"1990-02-15",1290,1290,1290,1290,124400
"1990-02-16",1300,1300,1290,1290,214800
"1990-02-17",1280,1280,1280,1280,14500
"1990-02-19",1270,1270,1270,1270,11900
"1990-02-20",1260,1260,1260,1260,3600
"1990-02-21",1250,1250,1250,1250,17600
"1990-02-22",1240,1240,1240,1240,87400
"1990-02-23",1230,1230,1230,1230,66000
"1990-02-24",1220,1220,1220,1220,11100
"1990-02-26",1210,1210,1210,1210,6500
"1990-02-27",1200,1200,1200,1200,1100
"1990-02-28",1190,1190,1190,1190,1400
"1990-03-02",1080,1080,1080,1080,60600
"1990-03-03",1071,1071,1071,1071,136200
"1990-03-05",1080,1080,1080,1080,69600
"1990-03-06",1089,1089,1071,1071,103000
"1990-03-07",1062,1062,1062,1061,10900
"1990-03-08",1053,1053,1053,1052,22300
"1990-03-09",1044,1044,1044,1043,6300
"1990-03-12",1034,1034,1034,1034,161100
"1990-03-13",1044,1044,1044,1043,64600
"1990-03-14",1034,1034,1034,1034,51300
"1990-03-15",1044,1044,1044,1043,42500
"1990-03-16",1044,1044,1034,1034,19200
"1990-03-17",1025,1025,1025,1025,5500
"1990-03-19",1016,1016,1016,1016,14000
"1990-03-20",1007,1007,1007,1006,12200
"1990-03-21",998,1007,998,1006,73700
"1990-03-22",1016,1016,1016,1016,23800
"1990-03-23",1025,1025,1025,1025,41100
"1990-03-24",1016,1016,1016,1016,16000
"1990-03-26",1007,1007,1007,1006,12000
"1990-03-27",998,998,998,997,11500
"1990-03-28",1007,1007,1007,1006,101100
"1990-03-29",1016,1016,1016,1016,55400
"1990-03-30",1025,1025,1025,1025,61800
"1990-03-31",1034,1034,1034,1034,16900
"1990-04-02",1044,1044,1044,1043,19500
"1990-04-03",1053,1053,1053,1052,9100
"1990-04-04",1062,1062,1062,1061,35300
"1990-04-06",1062,1062,1053,1052,16600
"1990-04-07",1044,1044,1044,1043,1700
"1990-04-09",1053,1053,1053,1052,44500
"1990-04-10",1044,1044,1044,1043,3500
"1990-04-11",1034,1034,1034,1034,56700
"1990-04-12",1025,1025,1025,1025,55200
"1990-04-13",1016,1016,1016,1016,29700
"1990-04-14",1007,1007,1007,1006,7500
"1990-04-16",998,998,998,997,5500
"1990-04-17",989,989,989,988,11300
"1990-04-18",979,979,979,979,10800
"1990-04-19",970,970,970,970,3300
"1990-04-20",961,961,961,961,4100
"1990-04-21",952,952,952,952,4500
"1990-04-23",943,943,943,942,31500
"1990-04-24",934,934,934,933,46500
"1990-04-25",925,925,925,924,17000
"1990-04-26",915,915,915,915,5800
"1990-04-27",906,906,906,906,1800
"1990-04-28",897,897,897,897,1100
"1990-04-30",888,888,888,887,300
"1990-05-01",879,879,879,878,31500
"1990-05-03",888,888,888,887,66100
"1990-05-04",897,897,897,897,25300
"1990-05-07",906,906,906,906,2400
"1990-05-08",915,915,915,915,18200
"1990-05-09",925,925,925,924,32300
"1990-05-10",934,934,925,924,78600
"1990-05-11",915,915,915,915,10200
"1990-05-12",906,906,906,906,17100
