"","StartPrice","HighPrice","LowPrice","EndPrice","Amount"
"1990-01-03",11300,11300,11300,11300,0
"1990-01-04",11200,11800,11200,11800,3920
"1990-01-05",11900,11900,11800,11800,1260
"1990-01-06",11600,11600,11600,11600,3020
"1990-01-08",11600,11700,11600,11600,8380
"1990-01-09",11600,11750,11550,11650,15380
"1990-01-10",11700,11750,11500,11650,9520
"1990-01-11",11600,11600,11500,11500,3060
"1990-01-12",11450,11500,11400,11500,3500
"1990-01-13",11400,11400,11300,11300,340
"1990-01-15",11300,11300,11300,11300,1440
"1990-01-16",11000,11250,11000,11250,380
"1990-01-17",11000,11050,11000,11000,500
"1990-01-18",11150,11500,11150,11350,15400
"1990-01-19",11500,11550,11250,11250,21720
"1990-01-20",11250,11350,11150,11350,9360
"1990-01-22",11350,11650,11350,11650,16020
"1990-01-23",11550,11700,11450,11600,13860
"1990-01-24",11700,11950,11700,11950,22040
"1990-01-25",12050,12100,11950,12000,28560
"1990-01-29",12000,12000,11750,11900,6040
"1990-01-30",12000,12000,11750,11800,42760
"1990-01-31",11800,11800,11650,11800,24320
"1990-02-01",11800,11800,11550,11550,3140
"1990-02-02",11350,11750,11350,11500,7100
"1990-02-03",11400,11700,11400,11500,2820
"1990-02-05",11500,11750,11500,11550,11540
"1990-02-06",11600,11700,11550,11700,3840
"1990-02-07",11750,11750,11500,11500,2320
"1990-02-08",11750,11900,11650,11800,40060
"1990-02-09",11900,11900,11700,11750,19200
"1990-02-10",11650,11650,11650,11650,1480
"1990-02-12",11550,11800,11550,11750,3760
"1990-02-13",11750,11750,11650,11700,4880
"1990-02-14",11700,11750,11600,11750,4760
"1990-02-15",11750,11750,11700,11750,1020
"1990-02-16",11750,11750,11700,11700,3280
"1990-02-17",11650,11700,11650,11700,7060
"1990-02-19",11700,11750,11700,11750,5000
"1990-02-20",11650,11700,11500,11500,6820
"1990-02-21",11500,11600,11500,11600,4780
"1990-02-22",11700,11950,11700,11850,22880
"1990-02-23",11900,12000,11850,11900,22780
"1990-02-24",11850,11850,11750,11800,3280
"1990-02-26",11650,11900,11650,11700,6100
"1990-02-27",11700,12000,11700,11900,16720
"1990-02-28",11900,11900,11750,11800,6400
"1990-03-02",5521,5567,5405,5475,9160
"1990-03-03",5474,5497,5450,5451,2400
"1990-03-05",5428,5450,5428,5451,3000
"1990-03-06",5450,5450,5404,5404,4720
"1990-03-07",5404,5450,5404,5404,17860
"1990-03-08",5405,5405,5382,5382,3800
"1990-03-09",5382,5429,5336,5428,9440
"1990-03-12",5429,5429,5382,5382,3260
"1990-03-13",5382,5405,5336,5335,1320
"1990-03-14",5382,5382,5104,5104,1940
"1990-03-15",5336,5336,5266,5335,3580
"1990-03-16",5451,5451,5382,5428,7980
"1990-03-17",5451,5451,5336,5335,7260
"1990-03-19",5405,5429,5382,5382,6540
"1990-03-20",5381,5450,5381,5451,6700
"1990-03-21",5475,5521,5405,5475,10060
"1990-03-22",5450,5450,5404,5451,8040
"1990-03-23",5474,5474,5428,5451,2760
"1990-03-24",5450,5450,5450,5451,3360
"1990-03-26",5475,5498,5429,5428,3380
"1990-03-27",5428,5474,5404,5451,8900
"1990-03-28",5429,5475,5429,5475,19780
"1990-03-29",5450,5497,5428,5451,67020
"1990-03-30",4733,4849,4733,4848,2240
"1990-03-31",4848,4964,4848,4940,9320
"1990-04-02",4965,4965,4849,4848,360
"1990-04-03",4987,4987,4825,4848,2460
"1990-04-04",4825,4941,4825,4848,5300
"1990-04-06",4640,4965,4640,4755,1000
"1990-04-07",4756,4756,4640,4686,540
"1990-04-09",4662,4708,4662,4662,1000
"1990-04-10",4547,4640,4547,4639,220
"1990-04-11",4662,4848,4662,4662,380
"1990-04-12",4639,4639,4615,4616,420
"1990-04-13",4663,4756,4663,4686,2460
"1990-04-14",4686,4756,4640,4639,1220
"1990-04-16",4546,4546,4546,4546,1040
"1990-04-17",4593,4640,4593,4639,740
"1990-04-18",4640,4640,4640,4639,0
"1990-04-19",4640,4640,4640,4639,200
"1990-04-20",4547,4547,4478,4477,560
"1990-04-21",4499,4499,4499,4500,20
"1990-04-23",4360,4453,4360,4453,740
"1990-04-24",4337,4453,4337,4453,300
"1990-04-25",4407,4407,4315,4315,19160
"1990-04-26",4361,4361,4292,4315,620
"1990-04-27",4244,4453,4244,4453,2320
"1990-04-28",4407,4407,4269,4268,1020
"1990-04-30",4176,4176,4176,4175,0
"1990-05-01",4291,4291,4291,4291,980
"1990-05-03",4407,4478,4407,4477,760
"1990-05-04",4523,4662,4406,4662,8940
"1990-05-07",4662,4662,4662,4662,740
"1990-05-08",4640,4802,4640,4802,19600
"1990-05-09",4640,4640,4640,4639,400
"1990-05-10",4406,4406,4406,4407,1000
"1990-05-11",4292,4500,4292,4315,12040
"1990-05-12",4314,4314,4128,4291,860
"1990-05-14",4175,4175,4128,4129,3100
"1990-05-15",4060,4060,4060,4060,400
"1990-05-16",4082,4244,4082,4245,760
"1990-05-17",4291,4291,4291,4291,1640
"1990-05-18",4291,4291,4291,4291,400
"1990-05-19",4222,4292,4222,4268,1300
"1990-05-21",4176,4269,4176,4268,2800
"1990-05-22",4269,4338,4269,4315,7120
"1990-05-23",4315,4315,4222,4222,2760
"1990-05-24",4221,4244,4221,4245,1100
"1990-05-25",4268,4291,4244,4245,4740
"1990-05-26",4292,4292,4269,4268,2080
"1990-05-28",4245,4245,4176,4175,2220
"1990-05-29",4175,4244,4175,4245,6380
"1990-05-30",4244,4291,4221,4291,3440
"1990-05-31",4292,4338,4292,4315,3120
"1990-06-01",4360,4360,4314,4338,4020
"1990-06-02",4385,4524,4338,4524,3760
"1990-06-04",4524,4524,4431,4477,3560
"1990-06-05",4478,4478,4431,4431,2540
"1990-06-07",4337,4406,4337,4360,2820
"1990-06-08",4292,4338,4292,4315,1840
"1990-06-09",4314,4360,4291,4360,5800
"1990-06-11",4337,4337,4244,4338,1120
"1990-06-12",4337,4337,4337,4338,0
"1990-06-13",4337,4337,4221,4338,240
"1990-06-14",4221,4244,4221,4245,1300
"1990-06-15",4291,4291,4291,4291,20
"1990-06-16",4291,4291,4291,4291,520
"1990-06-18",4176,4176,4176,4175,580
"1990-06-19",4013,4222,4013,4175,160
"1990-06-20",4176,4176,4176,4175,0
"1990-06-21",4176,4176,4176,4175,0
"1990-06-22",4176,4176,4176,4175,0
"1990-06-23",4176,4176,4176,4175,0
"1990-06-25",4152,4152,4013,4036,3660
"1990-06-26",3989,3989,3850,3873,13380
"1990-06-27",3873,3943,3873,3873,12140
"1990-06-28",3873,3873,3757,3827,940
"1990-06-29",3735,3735,3735,3735,40
"1990-06-30",3711,3711,3711,3711,0
"1990-07-02",3712,3712,3689,3688,3420
"1990-07-03",3688,3873,3664,3873,7700
"1990-07-04",3758,3827,3758,3804,5440
"1990-07-05",3665,3735,3665,3735,1240
"1990-07-06",3712,3735,3619,3735,1320
"1990-07-07",3711,3711,3711,3711,3000
"1990-07-09",3595,3641,3595,3618,2320
"1990-07-10",3618,3711,3618,3665,960
"1990-07-11",3664,3664,3664,3665,0
"1990-07-12",3664,3664,3664,3665,0
"1990-07-13",3712,3712,3689,3688,3140
"1990-07-14",3642,3642,3573,3573,2440
"1990-07-16",3572,3572,3386,3549,660
"1990-07-18",3526,3688,3526,3595,6100
"1990-07-19",3596,3596,3480,3480,1120
"1990-07-20",3503,3503,3387,3433,2640
"1990-07-21",3387,3480,3387,3480,660
"1990-07-23",3434,3434,3434,3433,0
"1990-07-24",3387,3387,3364,3364,540
"1990-07-25",3387,3387,3364,3364,1040
"1990-07-26",3364,3364,3364,3364,0
"1990-07-27",3340,3363,3340,3340,1800
"1990-07-28",3340,3340,3340,3340,20
"1990-07-30",3293,3293,3293,3294,0
"1990-07-31",3247,3247,3247,3247,2100
"1990-08-01",3247,3387,3247,3364,5260
"1990-08-02",3386,3502,3363,3502,8740
"1990-08-03",3503,3596,3411,3410,13920
"1990-08-04",3340,3480,3340,3480,2060
"1990-08-06",3456,3503,3434,3433,4800
"1990-08-07",3480,3480,3387,3433,1020
"1990-08-08",3434,3434,3411,3410,1640
"1990-08-09",3411,3527,3411,3526,8760
"1990-08-10",3596,3712,3596,3688,8440
"1990-08-11",3735,3758,3689,3688,6580
"1990-08-13",3711,3711,3711,3711,1000
"1990-08-14",3526,3664,3526,3665,2100
"1990-08-16",3619,3619,3480,3480,2460
"1990-08-17",3480,3480,3480,3480,800
"1990-08-18",3595,3595,3595,3595,20
"1990-08-20",3595,3618,3595,3618,4000
"1990-08-21",3503,3503,3480,3480,380
"1990-08-22",3618,3641,3548,3595,20000
"1990-08-23",3642,3642,3411,3410,11860
"1990-08-24",3410,3410,3293,3294,1280
"1990-08-25",3247,3293,3247,3294,420
"1990-08-27",3294,3434,3294,3433,2740
"1990-08-28",3549,3573,3433,3573,5500
"1990-08-29",3573,3573,3573,3573,1220
"1990-08-30",3549,3549,3411,3410,300
"1990-08-31",3317,3410,3293,3294,8960
"1990-09-01",3318,3318,3271,3271,500
"1990-09-03",3364,3411,3364,3410,4940
"1990-09-04",3411,3456,3364,3364,4840
"1990-09-05",3317,3363,3317,3340,3440
"1990-09-06",3364,3364,3318,3364,10240
"1990-09-07",3293,3340,3247,3340,1240
"1990-09-08",3341,3364,3341,3364,1700
"1990-09-10",3317,3386,3317,3387,1280
"1990-09-11",3340,3434,3340,3433,4960
"1990-09-12",3340,3410,3293,3294,3420
"1990-09-13",3294,3341,3202,3201,2720
"1990-09-14",3293,3293,3247,3247,1460
"1990-09-15",3225,3225,3225,3224,0
"1990-09-17",3154,3154,3084,3085,3340
"1990-09-18",3085,3225,3085,3224,2080
"1990-09-19",3270,3270,3247,3247,2200
"1990-09-20",3201,3247,3201,3247,8060
"1990-09-21",3109,3271,3109,3271,4760
"1990-09-22",3318,3318,3318,3317,3320
"1990-09-24",3318,3364,3318,3364,3540
"1990-09-25",3433,3433,3386,3387,680
"1990-09-26",3364,3364,3364,3364,2940
"1990-09-27",3363,3386,3363,3387,8480
"1990-09-28",3411,3411,3411,3410,1620
"1990-09-29",3386,3386,3386,3387,0
"1990-10-05",3434,3480,3434,3480,840
"1990-10-06",3479,3548,3479,3549,4880
"1990-10-08",3526,3595,3526,3595,9840
"1990-10-10",3573,3689,3573,3688,5560
"1990-10-11",3735,3782,3712,3735,5080
"1990-10-12",3781,3850,3781,3827,7340
"1990-10-13",3873,3920,3873,3920,5540
"1990-10-15",3920,4106,3920,3967,1360
"1990-10-16",3967,4013,3967,4013,15980
"1990-10-17",3943,4035,3943,4036,1820
"1990-10-18",4153,4153,4060,4106,3140
"1990-10-19",4106,4291,4106,4291,3040
"1990-10-20",4291,4291,4291,4291,980
"1990-10-22",4221,4291,4198,4291,13060
"1990-10-23",4315,4478,4315,4477,7640
"1990-10-24",4639,4662,4639,4662,10100
"1990-10-25",4640,4640,4640,4639,600
"1990-10-26",4406,4406,4406,4407,0
"1990-10-27",4269,4269,4269,4268,3120
"1990-10-29",4198,4406,4198,4291,10140
"1990-10-30",4291,4291,4291,4291,2440
"1990-10-31",4176,4176,4176,4175,400
"1990-11-01",4035,4291,4035,4291,480
"1990-11-02",4198,4291,4198,4198,1200
"1990-11-03",4176,4176,4176,4175,0
"1990-11-05",4176,4176,4176,4175,0
"1990-11-06",3990,4153,3990,4153,240
"1990-11-07",3989,4128,3989,4129,480
"1990-11-08",4128,4128,4128,4129,280
"1990-11-09",4082,4082,4082,4082,0
"1990-11-10",4082,4082,4082,4082,3440
"1990-11-12",4128,4128,4128,4129,200
"1990-11-13",4128,4128,4128,4129,1600
"1990-11-14",4060,4060,4060,4060,1000
"1990-11-15",4036,4060,3990,4060,4280
"1990-11-16",4059,4059,3989,4036,6960
"1990-11-17",3943,4035,3943,4036,1560
"1990-11-19",3943,4035,3943,4036,640
"1990-11-20",3944,3944,3851,3944,1240
"1990-11-21",3944,3944,3944,3944,200
"1990-11-22",3944,3944,3944,3944,0
"1990-11-23",3920,3920,3920,3920,0
"1990-11-24",3826,3826,3826,3827,320
"1990-11-26",3827,3851,3827,3851,4120
"1990-11-27",3851,3944,3851,3944,900
"1990-11-28",3944,3944,3944,3944,640
"1990-11-29",3920,3920,3920,3920,60
"1990-11-30",3920,3920,3920,3920,2140
"1990-12-01",3826,4082,3826,4082,80
"1990-12-03",4060,4060,4060,4060,0
"1990-12-04",4060,4060,4060,4060,3120
"1990-12-05",4035,4244,3920,4245,9320
"1990-12-06",4153,4245,4083,4222,8680
"1990-12-07",4221,4244,4221,4245,7560
"1990-12-08",4222,4222,4222,4222,0
"1990-12-10",4176,4222,4176,4222,6740
"1990-12-11",4129,4269,4129,4268,8100
"1990-12-12",4269,4269,4269,4268,4100
"1990-12-13",4153,4176,4153,4175,200
"1990-12-14",4106,4128,4106,4129,440
"1990-12-15",4082,4082,4082,4082,160
"1990-12-17",4269,4269,4269,4268,40
"1990-12-18",4129,4269,4129,4268,2820
"1990-12-19",4269,4269,4176,4175,5520
"1990-12-20",4060,4176,4060,4175,360
"1990-12-21",4176,4176,4176,4175,0
"1990-12-22",4128,4128,4128,4129,0
"1990-12-24",4128,4128,4035,4036,1540
"1990-12-26",4036,4176,4036,4153,1100
"1991-01-03",4291,4291,4291,4291,20
"1991-01-04",4176,4176,4176,4175,200
"1991-01-05",4176,4176,4176,4175,200
"1991-01-07",4176,4269,4176,4268,1360
"1991-01-08",4153,4153,4153,4153,0
"1991-01-09",3966,4128,3966,4129,440
"1991-01-10",4013,4129,4013,4106,1100
"1991-01-11",3989,3989,3989,3989,620
"1991-01-12",4035,4035,4035,4036,260
"1991-01-14",4035,4035,4035,4036,0
"1991-01-15",3851,3851,3851,3851,220
"1991-01-16",3851,3851,3851,3851,0
"1991-01-17",3989,4035,3989,4036,460
"1991-01-18",4176,4176,4176,4175,20
"1991-01-19",4128,4128,4128,4129,0
"1991-01-21",3944,3944,3944,3944,0
"1991-01-22",3827,3944,3827,3944,300
"1991-01-23",3966,3966,3966,3967,60
"1991-01-24",3898,3898,3898,3897,0
"1991-01-25",3735,3735,3735,3735,100
"1991-01-26",3711,3711,3711,3711,600
"1991-01-28",3664,3711,3618,3711,1220
"1991-01-29",3735,3735,3735,3735,100
"1991-01-30",3781,3781,3711,3711,220
"1991-01-31",3688,3711,3688,3711,480
"1991-02-01",3781,3781,3711,3711,220
"1991-02-02",3711,3711,3711,3711,0
"1991-02-04",3711,3711,3711,3711,0
"1991-02-05",3757,3757,3757,3758,660
"1991-02-06",3757,3757,3757,3758,0
"1991-02-07",3757,3826,3757,3758,520
"1991-02-08",3758,3758,3735,3735,1040
"1991-02-09",3735,3735,3735,3735,0
"1991-02-11",3712,3898,3712,3897,1040
"1991-02-12",3898,3944,3898,3944,2640
"1991-02-13",3989,3989,3989,3989,200
"1991-02-18",4153,4153,4153,4153,40
"1991-02-19",4128,4128,4128,4129,0
"1991-02-20",4106,4106,4106,4106,0
"1991-02-21",4083,4176,4083,4175,2880
"1991-02-22",4128,4128,4128,4129,2000
"1991-02-23",4082,4082,4082,4082,0
"1991-02-25",4082,4175,4082,4082,540
"1991-02-26",4082,4082,4082,4082,0
"1991-02-27",4082,4082,4082,4082,0
"1991-02-28",4083,4199,4013,4013,840
"1991-03-02",4082,4082,4035,4036,260
"1991-03-04",4035,4035,3989,3989,3320
"1991-03-05",3990,4176,3990,4175,820
"1991-03-06",4107,4129,4013,4013,1120
"1991-03-07",4035,4128,4035,4129,1600
"1991-03-08",4176,4176,4176,4175,160
"1991-03-09",4175,4175,4106,4129,4180
