"","StartPrice","HighPrice","LowPrice","EndPrice","Amount"
"1990-01-03",1355,1355,1355,1355,3000
"1990-01-04",1382,1382,1382,1383,100
"1990-01-05",1371,1371,1371,1372,0
"1990-01-06",1366,1366,1366,1366,0
"1990-01-08",1333,1333,1333,1334,0
"1990-01-09",1328,1328,1328,1328,0
"1990-01-10",1273,1328,1273,1328,5100
"1990-01-11",1328,1328,1328,1328,0
"1990-01-12",1295,1339,1295,1339,25700
"1990-01-13",1338,1344,1333,1344,58000
"1990-01-15",1344,1344,1344,1344,0
"1990-01-16",1322,1322,1322,1323,0
"1990-01-17",1306,1306,1306,1306,0
"1990-01-18",1290,1290,1290,1290,4900
"1990-01-19",1290,1290,1290,1290,0
"1990-01-20",1289,1333,1289,1334,13900
"1990-01-22",1333,1344,1333,1344,9200
"1990-01-23",1333,1344,1333,1344,5100
"1990-01-24",1360,1360,1360,1361,100
"1990-01-25",1387,1398,1377,1377,76800
"1990-01-29",1377,1377,1377,1377,13300
"1990-01-30",1377,1398,1377,1399,20900
"1990-01-31",1360,1398,1360,1399,19800
"1990-02-01",1371,1371,1371,1372,4500
"1990-02-02",1360,1360,1360,1361,500
"1990-02-03",1311,1360,1311,1361,1700
"1990-02-05",1360,1360,1360,1361,900
"1990-02-06",1360,1360,1360,1361,0
"1990-02-07",1349,1349,1349,1350,0
"1990-02-08",1349,1349,1349,1350,0
"1990-02-09",1349,1349,1349,1350,0
"1990-02-10",1306,1322,1306,1323,700
"1990-02-12",1311,1311,1306,1306,2300
"1990-02-13",1306,1311,1306,1312,1100
"1990-02-14",1360,1360,1360,1361,100
"1990-02-15",1360,1360,1360,1361,0
"1990-02-16",1339,1339,1339,1339,600
"1990-02-17",1328,1328,1328,1328,4400
"1990-02-19",1328,1328,1328,1328,0
"1990-02-20",1328,1328,1328,1328,1600
"1990-02-21",1328,1328,1328,1328,2000
"1990-02-22",1317,1322,1317,1317,2300
"1990-02-23",1306,1322,1306,1323,1100
"1990-02-24",1306,1306,1306,1306,300
"1990-02-26",1279,1355,1279,1355,200
"1990-02-27",1333,1339,1333,1339,2500
"1990-02-28",1339,1339,1339,1339,0
"1990-03-02",1339,1339,1339,1339,0
"1990-03-03",1311,1311,1311,1312,0
"1990-03-05",1317,1317,1317,1317,1840
"1990-03-06",1317,1317,1317,1317,0
"1990-03-07",1306,1306,1262,1301,340990
"1990-03-08",1328,1328,1306,1306,14510
"1990-03-09",1306,1306,1306,1306,0
"1990-03-12",1306,1306,1306,1306,0
"1990-03-13",1284,1284,1284,1285,0
"1990-03-14",1284,1290,1284,1285,27560
"1990-03-15",1284,1306,1284,1306,3310
"1990-03-16",1301,1301,1301,1301,0
"1990-03-17",1301,1301,1301,1301,0
"1990-03-19",1300,1339,1300,1339,9190
"1990-03-20",1317,1344,1317,1344,6610
"1990-03-21",1322,1322,1322,1323,0
"1990-03-22",1317,1333,1317,1334,1100
"1990-03-23",1322,1322,1301,1301,36930
"1990-03-24",1301,1301,1301,1301,0
"1990-03-26",1311,1311,1311,1312,1840
"1990-03-27",1311,1311,1311,1312,2570
"1990-03-28",1306,1306,1306,1306,0
"1990-03-29",1306,1306,1306,1306,0
"1990-03-30",1333,1333,1333,1334,1840
"1990-03-31",1317,1317,1317,1317,0
"1990-04-02",1317,1317,1317,1317,0
"1990-04-03",1317,1317,1317,1317,0
"1990-04-04",1355,1360,1349,1361,28840
"1990-04-06",1377,1377,1377,1377,180
"1990-04-07",1360,1360,1360,1361,0
"1990-04-09",1344,1344,1344,1344,0
"1990-04-10",1328,1328,1328,1328,0
"1990-04-11",1306,1306,1306,1306,0
"1990-04-12",1306,1306,1306,1306,0
"1990-04-13",1295,1295,1295,1295,370
"1990-04-14",1295,1295,1295,1295,0
"1990-04-16",1295,1295,1295,1295,0
"1990-04-17",1295,1295,1295,1295,0
"1990-04-18",1251,1251,1251,1252,0
"1990-04-19",1251,1251,1251,1252,0
"1990-04-20",1224,1235,1224,1236,3310
"1990-04-21",1235,1235,1235,1236,0
"1990-04-23",1197,1197,1197,1198,180
"1990-04-24",1159,1159,1159,1159,0
"1990-04-25",1159,1159,1159,1159,2020
"1990-04-26",1159,1159,1159,1159,0
"1990-04-27",1159,1159,1159,1159,0
"1990-04-28",1104,1104,1104,1105,0
"1990-04-30",1056,1056,1056,1056,0
"1990-05-01",1099,1099,1099,1100,1100
"1990-05-03",1153,1153,1153,1154,0
"1990-05-04",1197,1197,1197,1198,730
"1990-05-07",1197,1197,1197,1198,0
"1990-05-08",1197,1235,1197,1236,22600
"1990-05-09",1279,1279,1279,1279,180
"1990-05-10",1224,1224,1224,1225,1840
"1990-05-11",1219,1235,1219,1236,6430
"1990-05-12",1235,1235,1235,1236,18370
"1990-05-14",1224,1224,1224,1225,81760
"1990-05-15",1224,1224,1224,1225,0
"1990-05-16",1268,1279,1268,1279,155800
"1990-05-17",1290,1290,1290,1290,110420
"1990-05-18",1279,1279,1279,1279,0
"1990-05-19",1311,1311,1311,1312,180
"1990-05-21",1301,1301,1301,1301,0
"1990-05-22",1279,1279,1279,1279,0
"1990-05-23",1251,1251,1251,1252,3670
"1990-05-24",1251,1251,1251,1252,0
"1990-05-25",1306,1306,1306,1306,180
"1990-05-26",1306,1306,1306,1306,0
"1990-05-28",1279,1279,1279,1279,37850
"1990-05-29",1279,1279,1279,1279,97740
"1990-05-30",1279,1279,1279,1279,91860
"1990-05-31",1279,1279,1279,1279,92230
"1990-06-01",1279,1279,1279,1279,60260
"1990-06-02",1279,1279,1279,1279,3670
