"","StartPrice","HighPrice","LowPrice","EndPrice","Amount"
"1990-01-03",4724156,4724156,4724156,4724157,1077
"1990-01-04",4779089,4779089,4779089,4779089,2369
"1990-01-05",4834020,4834020,4834020,4834021,10015
"1990-01-06",4888952,4888952,4888952,4888953,1615
"1990-01-08",4943885,4943885,4943885,4943885,3985
"1990-01-09",4998816,4998816,4998816,4998817,10985
"1990-01-10",5053749,5053749,5053749,5053749,7862
"1990-01-11",5108680,5108680,5108680,5108681,862
"1990-01-12",5163613,5163613,5163613,5163613,5600
"1990-01-13",5218545,5218545,5218545,5218546,27677
"1990-01-15",5273477,5273477,5273477,5273477,52554
"1990-01-16",5273477,5273477,5273477,5273477,0
"1990-01-17",5273477,5273477,5273477,5273477,0
"1990-01-18",5273477,5273477,5273477,5273477,0
"1990-01-19",5328409,5328409,5328409,5328410,15508
"1990-01-20",5383341,5383341,5383341,5383341,2154
"1990-01-22",5438273,5438273,5438273,5438274,1292
"1990-01-23",5493205,5493205,5493205,5493206,10877
"1990-01-24",5603069,5603069,5603069,5603070,1723
"1990-01-25",5712933,5712933,5712933,5712934,4846
"1990-01-29",5822797,5822797,5822797,5822798,6569
"1990-01-30",5932661,5932661,5822797,5822798,23585
"1990-01-31",5712933,5712933,5712933,5712934,8831
"1990-02-01",5603069,5603069,5603069,5603070,135585
"1990-02-02",5712933,5712933,5712933,5712934,11954
"1990-02-03",5822797,5822797,5822797,5822798,28538
"1990-02-05",5932661,5932661,5932661,5932662,18092
"1990-02-06",6042526,6042526,6042526,6042527,91215
"1990-02-07",6152390,6152390,6152390,6152390,31231
"1990-02-08",6262254,6262254,6262254,6262254,25200
"1990-02-09",6372118,6372118,6372118,6372118,21646
"1990-02-10",6481982,6481982,6481982,6481982,4954
"1990-02-12",6591847,6591847,6591847,6591847,25308
"1990-02-13",6701711,6701711,6701711,6701711,63862
"1990-02-14",6690724,6690724,6591847,6591847,73231
"1990-02-15",6481982,6481982,6481982,6481982,13462
"1990-02-16",6372118,6372118,6372118,6372118,28969
"1990-02-17",6481982,6481982,6481982,6481982,134185
"1990-02-19",6591847,6591847,6591847,6591847,32846
"1990-02-20",6591846,6591846,6481982,6481982,27462
"1990-02-21",6372118,6372118,6372118,6372118,16585
"1990-02-22",6481982,6481982,6394091,6394091,22077
"1990-02-23",6372118,6372118,6372118,6372118,7754
"1990-02-24",6262254,6262254,6262254,6262254,1077
"1990-02-26",6152390,6152390,6152390,6152390,215
"1990-02-27",6042526,6042526,6042526,6042527,4738
"1990-02-28",5932661,5932661,5932661,5932662,0
"1990-03-02",5822942,5822942,5822942,5822944,0
"1990-03-03",5724061,5724061,5724061,5724063,4
"1990-03-05",5833969,5833969,5833969,5833929,4
"1990-03-06",5724061,5724061,5724061,5724063,0
"1990-03-07",5614196,5614196,5614196,5614196,0
"1990-03-08",5504329,5504329,5504329,5504329,0
"1990-03-09",5394505,5394505,5394505,5394463,4
"1990-03-12",5339562,5449439,5339562,5449396,0
"1990-03-13",5504329,5504329,5504329,5504329,0
"1990-03-14",5614196,5614196,5614196,5614196,4
"1990-03-15",5504329,5504329,5504329,5504329,0
"1990-03-16",5394505,5394505,5394505,5394463,0
"1990-03-17",5339570,5339570,5339570,5339529,0
"1990-03-19",5339575,5339575,5284637,5284596,0
"1990-03-20",5339570,5339570,5339570,5339529,0
"1990-03-21",5394505,5394505,5394505,5394463,0
"1990-03-22",5438427,5438427,5394505,5394463,0
"1990-03-23",5339570,5339570,5339570,5339529,0
"1990-03-24",5284637,5284637,5284637,5284596,0
"1990-03-26",5229703,5229703,5229703,5229663,0
"1990-03-27",5174728,5174728,5174728,5174729,0
"1990-03-28",5174728,5174728,5174728,5174729,0
"1990-03-29",5174728,5174728,5119793,5119795,0
"1990-03-30",5064860,5064860,5064860,5064862,4
"1990-03-31",5009927,5009927,5009927,5009928,0
"1990-04-02",5064860,5064860,5064860,5064862,4
"1990-04-03",5053895,5053895,5009927,5009928,0
"1990-04-04",4954993,4954993,4954993,4954995,0
"1990-04-06",5009927,5009927,5009927,5009928,4
"1990-04-07",5064860,5064860,5064860,5064862,0
"1990-04-09",5119793,5119793,5119793,5119795,0
"1990-04-10",5064860,5064860,5064860,5064862,0
"1990-04-11",5064861,5064861,5009927,5009928,0
"1990-04-12",4954993,4954993,4954993,4954995,0
"1990-04-13",4900104,4900104,4900104,4900061,0
"1990-04-14",4900104,4900104,4900104,4900061,0
"1990-04-16",4845171,4845171,4845171,4845128,0
"1990-04-17",4790237,4790237,4790237,4790195,0
"1990-04-18",4801186,4801186,4779207,4779208,0
"1990-04-19",4790217,4834141,4790217,4834141,0
"1990-04-20",4834144,4834144,4779207,4779208,0
