"","X2019.12","X2020.12","X2021.12","X2022.12"
"기타투자활동으로인한현금유출액",373,54,NA,9138
"기타투자활동으로인한현금흐름",NA,NA,NA,NA
"재무활동으로인한현금흐름",-15122,-10909,-7687,13194
"재무활동으로인한현금유입액",56765,46220,50194,69604
"사채의증가",56470,44104,43590,45537
"차입금의증가",NA,355,NA,17646
"미지급금의증가",NA,NA,NA,NA
"유동성장기부채의증가",NA,NA,NA,NA
"기타금융부채의증가",NA,NA,NA,NA
"기타부채의증가",NA,NA,NA,NA
"유상증자",NA,NA,NA,NA
"자기주식의처분",NA,NA,NA,NA
"주식매입선택권의행사",NA,NA,NA,NA
"자본구성항목의증가",295,1761,6605,5773
"기타재무활동으로인한현금유입액",NA,NA,NA,648
"(재무활동으로인한현금유출액)",62259,50372,44607,44061
"사채의감소",37468,36441,37195,41381
"차입금의감소",21947,NA,3299,NA
"미지급금의감소",NA,NA,NA,NA
"유동성장기부채의감소",NA,NA,NA,NA
"기타금융부채의감소",1674,2173,2813,2681
"기타부채의감소",NA,NA,NA,NA
"유상감자",NA,NA,NA,NA
"자기주식의취득",NA,8832,1168,NA
"자본구성항목의감소",NA,NA,NA,NA
"기타재무활동으로인한현금유출액",1169,2926,132,NA
"기타재무활동으로인한현금흐름",-9627,-6757,-13274,-12349
"영업투자재무활동기타현금흐름",NA,NA,NA,NA
"연결범위변동으로인한현금의증가",NA,NA,NA,NA
"환율변동효과",618,-953,1130,-87
"현금및현금성자산의증가",8714,12403,201,32776
"기초현금및현금성자산",26439,35152,47556,47757
"기말현금및현금성자산",35152,47556,47757,80533
