"","X2019.12","X2020.12","X2021.12","X2022.12"
"기타금융부채의증가",NA,NA,NA,NA
"기타부채의증가",NA,NA,NA,NA
"유상증자",NA,NA,NA,NA
"자기주식의처분",NA,NA,NA,NA
"주식매입선택권의행사",NA,NA,NA,NA
"자본구성항목의증가",NA,NA,NA,NA
"기타재무활동으로인한현금유입액",149,2,349,1914
"(재무활동으로인한현금유출액)",11546,17017,17079,15405
"사채의감소",NA,1000,3700,NA
"차입금의감소",11283,15806,13068,15099
"미지급금의감소",NA,NA,NA,NA
"유동성장기부채의감소",NA,NA,NA,NA
"기타금융부채의감소",262,211,244,306
"기타부채의감소",NA,NA,NA,NA
"유상감자",NA,NA,NA,NA
"자기주식의취득",NA,NA,NA,NA
"자본구성항목의감소",NA,NA,NA,NA
"기타재무활동으로인한현금유출액",1,0,67,0
"기타재무활동으로인한현금흐름",-669,-692,-693,-695
"영업투자재무활동기타현금흐름",NA,NA,NA,NA
"연결범위변동으로인한현금의증가",NA,NA,NA,NA
"환율변동효과",128,-213,-295,-350
"현금및현금성자산의증가",-3603,3897,7797,2886
"기초현금및현금성자산",15166,11563,15460,23257
"기말현금및현금성자산",11563,15460,23257,26143
