"","X2019.12","X2020.12","X2021.12","X2022.12"
"사채상환이익",NA,NA,NA,NA
"퇴직급여충당부채환입액",NA,NA,NA,NA
"계약부채환입액",NA,NA,NA,NA
"반품(환불)부채환입액",NA,NA,NA,NA
"배출부채환입액",NA,NA,NA,NA
"주식보상비환입",NA,NA,NA,NA
"투자자산평가이익",NA,NA,NA,NA
"자산재평가이익",NA,NA,NA,NA
"지분법관련이익",150,125,156,164
"종속회사관련이익",NA,NA,NA,NA
"법인세수익",NA,NA,NA,NA
"영업활동으로인한자산부채변동(운전자본변동)",-261,113,-71,-593
"자산의감소(증가)",-238,309,-77,-486
"부채의증가(감소)",-12,-196,-7,-120
"정부보조금등의변동",-11,0,13,13
"기타운전자본의변동",NA,NA,NA,NA
"*영업에서창출된현금흐름",1213,1265,1575,1267
"기타영업활동으로인한현금흐름",-183,-219,-42,-167
"이자수입",2,3,3,13
"이자지급(-)",-101,-95,-66,-46
"배당금수입",63,66,74,135
"배당금지급(-)",NA,NA,NA,NA
"법인세환입",NA,NA,NA,NA
"법인세납부(-)",-147,-193,-53,-270
"중단영업관련현금흐름",NA,NA,NA,NA
"투자활동으로인한현금흐름",-253,-490,-374,-961
"투자활동으로인한현금유입액",454,452,359,819
"유동금융자산의감소",1,2,6,725
"장기금융상품의감소",NA,NA,NA,NA
"매도가능금융자산의감소",NA,NA,NA,NA
"만기보유금융자산의감소",NA,NA,NA,NA
"장기대여금의감소",NA,NA,NA,NA
"파생상품의변동",NA,NA,NA,NA
"기타비유동금융자산의감소",NA,NA,NA,NA
"관계기업등지분관련투자자산의감소",NA,75,80,NA
"유형자산의감소",7,27,3,23
"무형자산의감소",0,NA,1,27
"생물자산의감소",NA,NA,NA,NA
"투자부동산의감소",428,NA,NA,NA
"기타투자활동으로인한현금유입액",19,349,269,44
"(투자활동으로인한현금유출액)",708,942,734,1779
"유동금융자산의증가",25,26,182,1104
"장기금융상품의증가",NA,NA,NA,NA
"매도가능금융자산의증가",NA,NA,NA,NA
"만기보유금융자산의증가",NA,NA,NA,NA
"장기대여금의증가",NA,NA,NA,NA
"기타비유동금융자산의증가",NA,NA,NA,NA
"관계기업등지분관련투자자산의증가",47,120,63,135
"유형자산의증가",363,396,332,369
"무형자산의증가",112,70,116,115
"생물자산의증가",NA,NA,NA,NA
"투자부동산의증가",NA,NA,NA,NA
"기타투자활동으로인한현금유출액",160,330,42,57
"기타투자활동으로인한현금흐름",NA,NA,NA,NA
"재무활동으로인한현금흐름",-855,-335,-948,-140
"재무활동으로인한현금유입액",6227,4885,3995,1016
"사채의증가",NA,485,557,NA
"차입금의증가",6227,4393,3429,896
"미지급금의증가",NA,NA,NA,NA
"유동성장기부채의증가",NA,NA,NA,NA
"기타금융부채의증가",NA,7,9,NA
"기타부채의증가",NA,NA,NA,NA
"유상증자",NA,NA,NA,NA
"자기주식의처분",NA,NA,NA,NA
"주식매입선택권의행사",NA,NA,NA,NA
"자본구성항목의증가",NA,NA,NA,NA
"기타재무활동으로인한현금유입액",NA,NA,NA,120
"(재무활동으로인한현금유출액)",7022,5142,4864,1049
"사채의감소",100,647,982,NA
"차입금의감소",6469,4063,3649,867
"미지급금의감소",NA,NA,NA,NA
"유동성장기부채의감소",312,200,NA,NA
"기타금융부채의감소",141,225,229,181
"기타부채의감소",NA,NA,NA,NA
"유상감자",NA,NA,NA,NA
"자기주식의취득",NA,NA,NA,NA
"자본구성항목의감소",NA,NA,NA,NA
"기타재무활동으로인한현금유출액",NA,6,5,1
"기타재무활동으로인한현금흐름",-61,-79,-79,-107
"영업투자재무활동기타현금흐름",NA,NA,NA,NA
"연결범위변동으로인한현금의증가",NA,NA,NA,NA
"환율변동효과",2,0,5,6
"현금및현금성자산의증가",-77,221,215,5
"기초현금및현금성자산",124,46,267,482
"기말현금및현금성자산",46,267,482,488
