"","X2019.12","X2020.12","X2021.12","X2022.12"
"재무활동으로인한현금흐름",-1,-91,33,252
"재무활동으로인한현금유입액",914,620,575,1313
"사채의증가",NA,NA,NA,NA
"차입금의증가",914,620,575,1313
"미지급금의증가",NA,NA,NA,NA
"유동성장기부채의증가",NA,NA,NA,NA
"기타금융부채의증가",NA,NA,NA,NA
"기타부채의증가",NA,NA,NA,NA
"유상증자",NA,NA,NA,NA
"자기주식의처분",NA,NA,NA,NA
"주식매입선택권의행사",NA,NA,NA,NA
"자본구성항목의증가",NA,NA,NA,NA
"기타재무활동으로인한현금유입액",NA,NA,NA,NA
"(재무활동으로인한현금유출액)",911,708,540,1053
"사채의감소",NA,NA,NA,NA
"차입금의감소",899,694,527,1040
"미지급금의감소",NA,NA,NA,NA
"유동성장기부채의감소",NA,NA,NA,NA
"기타금융부채의감소",12,13,13,13
"기타부채의감소",NA,NA,NA,NA
"유상감자",NA,NA,NA,NA
"자기주식의취득",NA,NA,NA,NA
"자본구성항목의감소",NA,NA,NA,NA
"기타재무활동으로인한현금유출액",NA,NA,NA,NA
"기타재무활동으로인한현금흐름",-4,-4,-3,-9
"영업투자재무활동기타현금흐름",NA,NA,NA,NA
"연결범위변동으로인한현금의증가",NA,NA,NA,NA
"환율변동효과",NA,0,NA,NA
"현금및현금성자산의증가",-12,-2,0,2
"기초현금및현금성자산",18,7,4,5
"기말현금및현금성자산",7,4,5,7
