"","Price"
"2013-03-11",2600
"2013-03-12",2605
"2013-03-13",2580
"2013-03-14",2625
"2013-03-15",2650
"2013-03-18",2575
"2013-03-19",2640
"2013-03-20",2640
"2013-03-21",2565
"2013-03-22",2500
"2013-03-25",2515
"2013-03-26",2540
"2013-03-27",2500
"2013-03-28",2500
"2013-03-29",2515
"2013-04-01",2585
"2013-04-02",2550
"2013-04-03",2650
"2013-04-04",2565
"2013-04-05",2645
"2013-04-08",2815
"2013-04-09",2605
"2013-04-10",2560
"2013-04-11",2580
"2013-04-12",2565
"2013-04-15",2580
"2013-04-16",2640
"2013-04-17",2660
"2013-04-18",2605
"2013-04-19",2510
"2013-04-22",2520
"2013-04-23",2565
"2013-04-24",2550
"2013-04-25",2640
"2013-04-26",2670
"2013-04-29",2665
"2013-04-30",2665
"2013-05-02",2770
"2013-05-03",2720
"2013-05-06",2655
"2013-05-07",2680
"2013-05-08",2690
"2013-05-09",2670
"2013-05-10",2655
"2013-05-13",2660
"2013-05-14",2750
"2013-05-15",2745
"2013-05-16",3155
"2013-05-20",3375
"2013-05-21",3500
"2013-05-22",3330
"2013-05-23",3260
"2013-05-24",3140
"2013-05-27",3390
"2013-05-28",3235
"2013-05-29",3310
"2013-05-30",3185
"2013-05-31",3070
"2013-06-03",2915
"2013-06-04",2840
"2013-06-05",2880
"2013-06-07",2720
"2013-06-10",2775
"2013-06-11",2665
"2013-06-12",2750
"2013-06-13",2650
"2013-06-14",2590
"2013-06-17",2590
"2013-06-18",2620
"2013-06-19",2580
"2013-06-20",2385
"2013-06-21",2350
"2013-06-24",2250
"2013-06-25",2080
"2013-06-26",2140
"2013-06-27",2230
"2013-06-28",2255
"2013-07-01",2290
"2013-07-02",2240
"2013-07-03",2220
"2013-07-04",2255
"2013-07-05",2310
"2013-07-08",2245
"2013-07-09",2285
"2013-07-10",2235
"2013-07-11",2305
"2013-07-12",2300
"2013-07-15",2305
"2013-07-16",2345
"2013-07-17",2340
"2013-07-18",2280
"2013-07-19",2280
"2013-07-22",2295
"2013-07-23",2330
"2013-07-24",2315
"2013-07-25",2395
"2013-07-26",2375
"2013-07-29",2325
"2013-07-30",2330
"2013-07-31",2250
"2013-08-01",2250
"2013-08-02",2260
"2013-08-05",2275
"2013-08-06",2315
"2013-08-07",2305
"2013-08-08",2350
"2013-08-09",2340
"2013-08-12",2310
"2013-08-13",2285
"2013-08-14",2280
"2013-08-16",2290
"2013-08-19",2355
"2013-08-20",2295
"2013-08-21",2235
"2013-08-22",2150
"2013-08-23",2205
"2013-08-26",2210
"2013-08-27",2190
"2013-08-28",2300
"2013-08-29",2255
"2013-08-30",2235
"2013-09-02",2235
"2013-09-03",2280
"2013-09-04",2325
"2013-09-05",2305
"2013-09-06",2295
"2013-09-09",2280
"2013-09-10",2235
"2013-09-11",2235
"2013-09-12",2255
"2013-09-13",2300
"2013-09-16",2260
"2013-09-17",2245
"2013-09-23",2280
"2013-09-24",2275
"2013-09-25",2280
"2013-09-26",2310
"2013-09-27",2310
"2013-09-30",2265
"2013-10-01",2210
"2013-10-02",2240
"2013-10-04",2210
