"","Price"
"2013-03-11",21768
"2013-03-12",23248
"2013-03-13",23921
"2013-03-14",23853
"2013-03-15",23685
"2013-03-18",23046
"2013-03-19",24123
"2013-03-20",23988
"2013-03-21",23147
"2013-03-22",23786
"2013-03-25",23180
"2013-03-26",22474
"2013-03-27",23248
"2013-03-28",23147
"2013-03-29",23551
"2013-04-01",23652
"2013-04-02",23416
"2013-04-03",24055
"2013-04-04",23988
"2013-04-05",24156
"2013-04-08",22373
"2013-04-09",22541
"2013-04-10",22440
"2013-04-11",23281
"2013-04-12",23618
"2013-04-15",23887
"2013-04-16",24224
"2013-04-17",22743
"2013-04-18",23584
"2013-04-19",22407
"2013-04-22",22810
"2013-04-23",23012
"2013-04-24",23113
"2013-04-25",22440
"2013-04-26",22407
"2013-04-29",22541
"2013-04-30",22104
"2013-05-02",21768
"2013-05-03",21869
"2013-05-06",21801
"2013-05-07",22507
"2013-05-08",22339
"2013-05-09",22373
"2013-05-10",22373
"2013-05-13",22003
"2013-05-14",21196
"2013-05-15",20792
"2013-05-16",21229
"2013-05-20",21667
"2013-05-21",21835
"2013-05-22",22171
"2013-05-23",21498
"2013-05-24",21431
"2013-05-27",21061
"2013-05-28",21330
"2013-05-29",21263
"2013-05-30",20624
"2013-05-31",20523
"2013-06-03",20422
"2013-06-04",19244
"2013-06-05",19008
"2013-06-07",18235
"2013-06-10",19211
"2013-06-11",18941
"2013-06-12",18773
"2013-06-13",18672
"2013-06-14",18571
"2013-06-17",17596
"2013-06-18",18033
"2013-06-19",17663
"2013-06-20",16738
"2013-06-21",16653
"2013-06-24",16132
"2013-06-25",14601
"2013-06-26",14955
"2013-06-27",16385
"2013-06-28",16957
"2013-07-01",17562
"2013-07-02",17225
"2013-07-03",17495
"2013-07-04",17495
"2013-07-05",17326
"2013-07-08",16603
"2013-07-09",16570
"2013-07-10",16250
"2013-07-11",16990
"2013-07-12",18235
"2013-07-15",18571
"2013-07-16",18571
"2013-07-17",18672
"2013-07-18",18403
"2013-07-19",17932
"2013-07-22",18639
"2013-07-23",18369
"2013-07-24",18841
"2013-07-25",18773
"2013-07-26",19345
"2013-07-29",18874
"2013-07-30",18874
"2013-07-31",18538
"2013-08-01",18369
"2013-08-02",18907
"2013-08-05",18740
"2013-08-06",20321
"2013-08-07",20489
"2013-08-08",20926
"2013-08-09",20523
"2013-08-12",20994
"2013-08-13",20825
"2013-08-14",20523
"2013-08-16",20321
"2013-08-19",20455
"2013-08-20",19479
"2013-08-21",19008
"2013-08-22",18336
"2013-08-23",18538
"2013-08-26",17764
"2013-08-27",17528
"2013-08-28",17461
"2013-08-29",17596
"2013-08-30",17898
"2013-09-02",17797
"2013-09-03",17898
"2013-09-04",17831
"2013-09-05",17629
"2013-09-06",17259
"2013-09-09",17192
"2013-09-10",17225
"2013-09-11",18168
"2013-09-12",18033
"2013-09-13",18100
"2013-09-16",17528
"2013-09-17",17124
"2013-09-23",17158
"2013-09-24",17124
"2013-09-25",18100
"2013-09-26",18302
"2013-09-27",19312
"2013-09-30",18907
"2013-10-01",18740
"2013-10-02",18571
"2013-10-04",18605
"2013-10-07",18470
"2013-10-08",18538
"2013-10-10",18168
"2013-10-11",17730
"2013-10-14",17797
"2013-10-15",18168
"2013-10-16",17528
"2013-10-17",17124
"2013-10-18",17326
"2013-10-21",17495
"2013-10-22",17797
"2013-10-23",17528
"2013-10-24",17696
"2013-10-25",17831
"2013-10-28",17427
"2013-10-29",17427
"2013-10-30",18907
"2013-10-31",19446
"2013-11-01",20321
"2013-11-04",20455
"2013-11-05",20220
"2013-11-06",19413
"2013-11-07",19850
"2013-11-08",20186
"2013-11-11",20085
"2013-11-12",21196
"2013-11-13",21162
"2013-11-14",21162
"2013-11-15",21162
"2013-11-18",21095
"2013-11-19",20422
"2013-11-20",21465
"2013-11-21",21465
"2013-11-22",21061
"2013-11-25",21633
"2013-11-26",21700
"2013-11-27",21869
"2013-11-28",21633
"2013-11-29",21363
"2013-12-02",21667
"2013-12-03",21128
"2013-12-04",21027
"2013-12-05",20859
"2013-12-06",20859
"2013-12-09",20624
"2013-12-10",20287
"2013-12-11",20018
"2013-12-12",20859
"2013-12-13",20657
"2013-12-16",21128
"2013-12-17",20455
"2013-12-18",19715
"2013-12-19",19850
"2013-12-20",19782
"2013-12-23",19109
"2013-12-24",19379
"2013-12-26",19177
"2013-12-27",20085
"2013-12-30",19850
"2014-01-02",20253
"2014-01-03",19715
"2014-01-06",19816
"2014-01-07",19614
"2014-01-08",20859
"2014-01-09",20825
"2014-01-10",20691
"2014-01-13",20994
"2014-01-14",20523
"2014-01-15",20926
"2014-01-16",20825
"2014-01-17",20792
"2014-01-20",21027
"2014-01-21",20657
"2014-01-22",20724
"2014-01-23",20455
"2014-01-24",20152
"2014-01-27",19782
"2014-01-28",20388
"2014-01-29",20186
"2014-02-03",19883
"2014-02-04",20253
"2014-02-05",19917
"2014-02-06",19345
"2014-02-07",19681
"2014-02-10",19681
"2014-02-11",20253
"2014-02-12",20691
"2014-02-13",20792
"2014-02-14",20825
"2014-02-17",20422
"2014-02-18",20489
"2014-02-19",20758
"2014-02-20",20859
"2014-02-21",20624
"2014-02-24",20489
"2014-02-25",20489
"2014-02-26",20523
"2014-02-27",20186
"2014-02-28",20220
"2014-03-03",20691
"2014-03-04",20926
"2014-03-05",20893
"2014-03-06",20994
"2014-03-07",21397
"2014-03-10",20994
"2014-03-11",20825
"2014-03-12",19951
"2014-03-13",20152
"2014-03-14",19513
"2014-03-17",19614
"2014-03-18",19681
"2014-03-19",19547
"2014-03-20",19614
"2014-03-21",19379
"2014-03-24",18134
"2014-03-25",17865
"2014-03-26",18134
"2014-03-27",18672
"2014-03-28",18168
"2014-03-31",17898
"2014-04-01",18100
"2014-04-02",18605
"2014-04-03",18605
"2014-04-04",18740
"2014-04-07",18100
"2014-04-08",17831
"2014-04-09",17797
"2014-04-10",17831
"2014-04-11",17865
"2014-04-14",17999
"2014-04-15",17730
"2014-04-16",17562
"2014-04-17",18033
"2014-04-18",18403
"2014-04-21",18470
"2014-04-22",18470
"2014-04-23",18235
"2014-04-24",18773
"2014-04-25",18740
"2014-04-28",18740
"2014-04-29",18437
"2014-04-30",19008
"2014-05-02",19379
"2014-05-07",19008
"2014-05-08",19008
"2014-05-09",18571
"2014-05-12",17932
"2014-05-13",17966
"2014-05-14",17831
"2014-05-15",18403
"2014-05-16",18336
"2014-05-19",17966
"2014-05-20",17596
"2014-05-21",17764
"2014-05-22",17528
"2014-05-23",17596
"2014-05-26",18672
"2014-05-27",19345
"2014-05-28",19244
"2014-05-29",18841
"2014-05-30",18941
"2014-06-02",18571
"2014-06-03",18168
"2014-06-05",17932
"2014-06-09",18403
"2014-06-10",18369
"2014-06-11",18605
"2014-06-12",18773
"2014-06-13",18706
"2014-06-16",18403
"2014-06-17",18302
"2014-06-18",18235
"2014-06-19",18336
"2014-06-20",18201
"2014-06-23",18538
"2014-06-24",18437
"2014-06-25",18235
"2014-06-26",18100
"2014-06-27",18538
"2014-06-30",19379
"2014-07-01",19379
"2014-07-02",20052
"2014-07-03",19850
"2014-07-04",19917
"2014-07-07",19648
"2014-07-08",19782
"2014-07-09",19816
"2014-07-10",19850
"2014-07-11",19883
"2014-07-14",20321
"2014-07-15",20052
"2014-07-16",18807
"2014-07-17",18773
"2014-07-18",18941
"2014-07-21",19614
"2014-07-22",19850
"2014-07-23",20523
"2014-07-24",20657
"2014-07-25",21095
"2014-07-28",20926
"2014-07-29",20253
"2014-07-30",20590
"2014-07-31",20253
"2014-08-01",20253
"2014-08-04",20523
"2014-08-05",20119
"2014-08-06",20724
"2014-08-07",20253
"2014-08-08",19513
"2014-08-11",19345
"2014-08-12",18975
"2014-08-13",19479
"2014-08-14",19513
"2014-08-18",19312
"2014-08-19",19379
"2014-08-20",19042
"2014-08-21",19177
"2014-08-22",19513
"2014-08-25",19345
"2014-08-26",19547
"2014-08-27",18975
"2014-08-28",19715
"2014-08-29",19345
"2014-09-01",19244
"2014-09-02",19513
"2014-09-03",19917
"2014-09-04",19648
"2014-09-05",19816
"2014-09-11",20253
"2014-09-12",20253
"2014-09-15",19513
"2014-09-16",19008
"2014-09-17",19278
"2014-09-18",19278
"2014-09-19",19244
"2014-09-22",18874
"2014-09-23",18605
"2014-09-24",19547
"2014-09-25",19143
"2014-09-26",19076
"2014-09-29",18605
"2014-09-30",18639
"2014-10-01",18470
"2014-10-02",18907
"2014-10-06",19143
"2014-10-07",19008
"2014-10-08",19143
"2014-10-10",18437
"2014-10-13",17932
"2014-10-14",18168
"2014-10-15",17932
"2014-10-16",17663
"2014-10-17",17932
"2014-10-20",17831
"2014-10-21",17898
"2014-10-22",18706
"2014-10-23",18773
"2014-10-24",19479
"2014-10-27",19648
"2014-10-28",19513
"2014-10-29",19312
"2014-10-30",19143
"2014-10-31",19782
"2014-11-03",19513
"2014-11-04",19715
"2014-11-05",20152
"2014-11-06",19479
"2014-11-07",19109
"2014-11-10",19143
"2014-11-11",19312
"2014-11-12",19008
"2014-11-13",19278
"2014-11-14",18437
"2014-11-17",18437
"2014-11-18",18841
"2014-11-19",18201
"2014-11-20",16822
"2014-11-21",16485
"2014-11-24",15627
"2014-11-25",16014
"2014-11-26",15762
"2014-11-27",15998
"2014-11-28",15930
"2014-12-01",15897
"2014-12-02",16082
"2014-12-03",16385
"2014-12-04",16031
"2014-12-05",16048
"2014-12-08",16132
"2014-12-09",15846
"2014-12-10",16031
"2014-12-11",15947
"2014-12-12",16099
"2014-12-15",16183
"2014-12-16",15579
"2014-12-17",15906
"2014-12-18",15454
"2014-12-19",15052
"2014-12-22",15404
"2014-12-23",15203
"2014-12-24",15228
"2014-12-26",15404
"2014-12-29",16082
"2014-12-30",16358
"2015-01-02",16459
"2015-01-05",16283
"2015-01-06",16132
"2015-01-07",16283
"2015-01-08",15906
"2015-01-09",16333
"2015-01-12",16861
"2015-01-13",16635
"2015-01-14",16559
"2015-01-15",16233
"2015-01-16",15831
"2015-01-19",15730
"2015-01-20",15554
"2015-01-21",16836
"2015-01-22",17238
"2015-01-23",17439
"2015-01-26",17213
"2015-01-27",17313
"2015-01-28",17288
"2015-01-29",17037
"2015-01-30",16484
"2015-02-02",17087
"2015-02-03",17137
"2015-02-04",17012
"2015-02-05",17012
"2015-02-06",17590
"2015-02-09",17665
"2015-02-10",17338
"2015-02-11",17087
"2015-02-12",16761
"2015-02-13",17062
"2015-02-16",18469
"2015-02-17",18846
"2015-02-23",18042
"2015-02-24",18896
"2015-02-25",18318
"2015-02-26",18595
"2015-02-27",18595
"2015-03-02",18369
"2015-03-03",18193
"2015-03-04",18545
"2015-03-05",18444
"2015-03-06",18444
"2015-03-09",18117
"2015-03-10",17590
"2015-03-11",17489
"2015-03-12",17640
"2015-03-13",17992
"2015-03-16",18243
"2015-03-17",18193
"2015-03-18",18318
"2015-03-19",18042
"2015-03-20",18595
"2015-03-23",19047
"2015-03-24",19399
"2015-03-25",19625
"2015-03-26",18896
"2015-03-27",19148
"2015-03-30",19097
"2015-03-31",18821
"2015-04-01",18595
"2015-04-02",18746
"2015-04-03",18771
"2015-04-06",18117
"2015-04-07",18243
"2015-04-08",17715
"2015-04-09",18645
"2015-04-10",18369
"2015-04-13",18268
"2015-04-14",17992
"2015-04-15",18243
"2015-04-16",18193
"2015-04-17",18871
"2015-04-20",19173
"2015-04-21",19273
"2015-04-22",19701
"2015-04-23",18947
"2015-04-24",18344
"2015-04-27",18796
"2015-04-28",18444
"2015-04-29",18218
"2015-04-30",17992
"2015-05-04",17891
"2015-05-06",17338
"2015-05-07",17615
"2015-05-08",17565
"2015-05-11",17489
"2015-05-12",17590
"2015-05-13",17188
"2015-05-14",17288
"2015-05-15",17288
"2015-05-18",17464
"2015-05-19",18092
"2015-05-20",17967
"2015-05-21",18519
"2015-05-22",19600
"2015-05-26",19726
"2015-05-27",19977
"2015-05-28",21887
"2015-05-29",21987
"2015-06-01",22037
"2015-06-02",22314
"2015-06-03",20932
"2015-06-04",22213
"2015-06-05",23017
"2015-06-08",22791
"2015-06-09",21661
"2015-06-10",21786
"2015-06-11",21535
"2015-06-12",20907
"2015-06-15",21158
"2015-06-16",20731
"2015-06-17",20605
"2015-06-18",20957
"2015-06-19",20404
"2015-06-22",20932
"2015-06-23",21962
"2015-06-24",22188
"2015-06-25",22037
"2015-06-26",21384
"2015-06-29",20203
"2015-06-30",20655
"2015-07-01",21434
"2015-07-02",21183
"2015-07-03",24098
"2015-07-06",25003
"2015-07-07",22188
"2015-07-08",21233
"2015-07-09",27138
"2015-07-10",31410
"2015-07-13",31913
"2015-07-14",31712
"2015-07-15",31058
"2015-07-16",32265
"2015-07-17",31913
"2015-07-20",34777
"2015-07-21",35531
"2015-07-22",34174
"2015-07-23",34677
"2015-07-24",34275
"2015-07-27",30154
"2015-07-28",31209
"2015-07-29",29400
"2015-07-30",28797
"2015-07-31",29501
"2015-08-03",26133
"2015-08-04",27490
